chromosome_1	6969897	6972560	scaffold1_size20154211_pilon	1365388	1368035	2664	2648	31
chromosome_1	3165832	3166614	scaffold1_size20154211_pilon	1371768	1372550	783	783	32
chromosome_1	6919550	6919988	scaffold1_size20154211_pilon	1391976	1392410	439	435	33
chromosome_1	6937138	6937572	scaffold1_size20154211_pilon	1409558	1409996	435	439	34
chromosome_1	6912912	6914790	scaffold1_size20154211_pilon	1415504	1413645	1879	1860	35
chromosome_1	6762989	6880332	scaffold1_size20154211_pilon	1556235	1438905	117344	117331	36
chromosome_1	6580749	6709077	scaffold1_size20154211_pilon	1745284	1616988	128329	128297	37
chromosome_1	6577465	6580744	scaffold1_size20154211_pilon	1746241	1749507	3280	3267	38
chromosome_1	6526457	6529711	scaffold1_size20154211_pilon	1750805	1754083	3255	3279	39
chromosome_1	6571564	6572800	scaffold1_size20154211_pilon	1754408	1755673	1237	1266	40
chromosome_1	6575875	6577140	scaffold1_size20154211_pilon	1758747	1759983	1266	1237	41
chromosome_1	6546248	6561097	scaffold1_size20154211_pilon	1779625	1764785	14850	14841	42
chromosome_1	6495136	6508821	scaffold1_size20154211_pilon	1793865	1780186	13686	13680	43
chromosome_1	6486288	6494441	scaffold1_size20154211_pilon	1802272	1794137	8154	8136	44
chromosome_1	6472885	6486352	scaffold1_size20154211_pilon	1816716	1803243	13468	13474	45
chromosome_1	6462350	6472784	scaffold1_size20154211_pilon	1827825	1817388	10435	10438	46
chromosome_1	6442751	6462244	scaffold1_size20154211_pilon	1852880	1833383	19494	19498	47
chromosome_2	3683240	3683930	scaffold1_size20154211_pilon	1854316	1854994	691	679	48
chromosome_1	6264046	6436381	scaffold1_size20154211_pilon	2027495	1855201	172336	172295	49
chromosome_1	5998841	6258389	scaffold1_size20154211_pilon	2286949	2027490	259549	259460	50
chromosome_1	5947976	5995699	scaffold1_size20154211_pilon	2352837	2305163	47724	47675	51
chromosome_1	5923909	5947257	scaffold1_size20154211_pilon	2381542	2358215	23349	23328	52
chromosome_2	8969908	8975574	scaffold1_size20154211_pilon	2387202	2381536	5667	5667	53
chromosome_1	5865147	5923914	scaffold1_size20154211_pilon	2445915	2387199	58768	58717	54
chromosome_1	5728071	5860284	scaffold1_size20154211_pilon	2589958	2457747	132214	132212	55
chromosome_1	5400673	5728169	scaffold1_size20154211_pilon	2917403	2589903	327497	327501	56
chromosome_1	5228030	5332764	scaffold1_size20154211_pilon	3089990	2985233	104735	104758	57
chromosome_1	5115510	5227923	scaffold1_size20154211_pilon	3202539	3090103	112414	112437	58
chromosome_1	5066905	5115510	scaffold1_size20154211_pilon	3251250	3202654	48606	48597	59
chromosome_1	4990452	5066804	scaffold1_size20154211_pilon	3327831	3251436	76353	76396	60
chromosome_1	4909684	4990351	scaffold1_size20154211_pilon	3408486	3327821	80668	80666	61
chromosome_1	4857926	4909583	scaffold1_size20154211_pilon	3460247	3408619	51658	51629	62
chromosome_1	4853571	4857825	scaffold1_size20154211_pilon	3464598	3460343	4255	4256	63
chromosome_1	4661839	4849533	scaffold1_size20154211_pilon	3655990	3468310	187695	187681	64
chromosome_1	4514694	4660443	scaffold1_size20154211_pilon	3801720	3655985	145750	145736	65
chromosome_1	4426658	4514774	scaffold1_size20154211_pilon	3889849	3801737	88117	88113	66
chromosome_1	4291807	4396064	scaffold1_size20154211_pilon	4022789	3918540	104258	104250	67
chromosome_1	4244214	4291810	scaffold1_size20154211_pilon	4070481	4022893	47597	47589	68
chromosome_1	4171624	4244327	scaffold1_size20154211_pilon	4143101	4070410	72704	72692	69
chromosome_1	4004728	4171518	scaffold1_size20154211_pilon	4312649	4145852	166791	166798	70
chromosome_1	4002671	4004627	scaffold1_size20154211_pilon	4314634	4312678	1957	1957	71
chromosome_1	3996032	4001394	scaffold1_size20154211_pilon	4321372	4316010	5363	5363	72
chromosome_1	3705977	3995931	scaffold1_size20154211_pilon	4613987	4324048	289955	289940	73
chromosome_1	3679178	3705876	scaffold1_size20154211_pilon	4643015	4616337	26699	26679	74
chromosome_1	3606205	3679229	scaffold1_size20154211_pilon	4716095	4643008	73025	73088	75
chromosome_1	3288245	3569935	scaffold1_size20154211_pilon	5034070	4752400	281691	281671	76
chromosome_1	3171264	3288251	scaffold1_size20154211_pilon	5151444	5034491	116988	116954	77
chromosome_1	3158774	3161912	scaffold1_size20154211_pilon	5163794	5160657	3139	3138	78
chromosome_2	1329189	1334276	scaffold1_size20154211_pilon	5168876	5163789	5088	5088	79
chromosome_1	3119128	3158781	scaffold1_size20154211_pilon	5208511	5168871	39654	39641	80
chromosome_1	2976720	3117928	scaffold1_size20154211_pilon	5350973	5209774	141209	141200	81
chromosome_17	2913703	2920492	scaffold1_size20154211_pilon	5397749	5404571	6790	6823	82
chromosome_1	2800087	2918146	scaffold1_size20154211_pilon	5527569	5409504	118060	118066	83
chromosome_1	2745657	2799985	scaffold1_size20154211_pilon	5582059	5527743	54329	54317	84
chromosome_1	2722144	2732153	scaffold1_size20154211_pilon	5592270	5582255	10010	10016	85
chromosome_1	2539326	2722043	scaffold1_size20154211_pilon	5775243	5592536	182718	182708	86
chromosome_1	2460047	2539326	scaffold1_size20154211_pilon	5860517	5781243	79280	79275	87
chromosome_1	2310766	2459943	scaffold1_size20154211_pilon	6009789	5860626	149178	149164	88
chromosome_1	2262979	2310802	scaffold1_size20154211_pilon	6057674	6009854	47824	47821	89
chromosome_1	2143496	2263154	scaffold1_size20154211_pilon	6177228	6057547	119659	119682	90
chromosome_1	2069545	2125521	scaffold1_size20154211_pilon	6251039	6195080	55977	55960	91
chromosome_1	2030600	2069444	scaffold1_size20154211_pilon	6289923	6251093	38845	38831	92
chromosome_1	2029478	2030472	scaffold1_size20154211_pilon	6291027	6290034	995	994	93
chromosome_1	2026633	2028002	scaffold1_size20154211_pilon	6294283	6292920	1370	1364	94
chromosome_1	2000058	2026532	scaffold1_size20154211_pilon	6320966	6294498	26475	26469	95
chromosome_1	1983068	1990856	scaffold1_size20154211_pilon	6333065	6325289	7789	7777	96
chromosome_1	1967420	1982967	scaffold1_size20154211_pilon	6348888	6333337	15548	15552	97
chromosome_1	1936796	1966686	scaffold1_size20154211_pilon	6380931	6351076	29891	29856	98
chromosome_1	1880784	1903144	scaffold1_size20154211_pilon	6436971	6414676	22361	22296	99
chromosome_1	1659416	1880683	scaffold1_size20154211_pilon	6658283	6437023	221268	221261	100
chromosome_1	1587174	1659449	scaffold1_size20154211_pilon	6730727	6658471	72276	72257	101
chromosome_1	1548254	1572064	scaffold1_size20154211_pilon	6769579	6745777	23811	23803	102
chromosome_1	1546145	1547902	scaffold1_size20154211_pilon	6771728	6769971	1758	1758	103
chromosome_1	1504200	1545808	scaffold1_size20154211_pilon	6813929	6772351	41609	41579	104
chromosome_1	1358842	1504099	scaffold1_size20154211_pilon	6959252	6814019	145258	145234	105
chromosome_3	7531226	7532452	scaffold1_size20154211_pilon	6959888	6961104	1227	1217	106
chromosome_1	1309629	1340620	scaffold1_size20154211_pilon	7009417	6978435	30992	30983	107
scaffold_28	1	13425	scaffold1_size20154211_pilon	7037209	7050629	13425	13421	108
scaffold_28	13526	27578	scaffold1_size20154211_pilon	7054633	7068680	14053	14048	109
chromosome_12	6719275	6720804	scaffold1_size20154211_pilon	7054636	7053119	1530	1518	110
scaffold_28	27572	37051	scaffold1_size20154211_pilon	7069993	7079471	9480	9479	111
chromosome_3	7113325	7117137	scaffold1_size20154211_pilon	7093172	7089365	3813	3808	112
scaffold_28	50246	55278	scaffold1_size20154211_pilon	7093895	7098924	5033	5030	113
chromosome_17	6381987	6384942	scaffold1_size20154211_pilon	7101961	7099009	2956	2953	114
chromosome_17	6371763	6376705	scaffold1_size20154211_pilon	7113073	7108132	4943	4942	115
scaffold_28	37976	38481	scaffold1_size20154211_pilon	7113518	7114023	506	506	116
scaffold_28	38481	40091	scaffold1_size20154211_pilon	7123228	7124845	1611	1618	117
scaffold_28	45744	47871	scaffold1_size20154211_pilon	7141310	7143438	2128	2129	118
scaffold_28	47933	48828	scaffold1_size20154211_pilon	7145147	7144253	896	895	119
chromosome_3	7102852	7105669	scaffold1_size20154211_pilon	7154215	7157033	2818	2819	120
chromosome_17	6368657	6369393	scaffold1_size20154211_pilon	7157849	7157113	737	737	121
chromosome_1	1089946	1139244	scaffold1_size20154211_pilon	7215178	7165942	49299	49237	122
chromosome_17	6513344	6516145	scaffold1_size20154211_pilon	7219721	7216919	2802	2803	123
scaffold_25	85868	102191	scaffold1_size20154211_pilon	7271971	7288295	16324	16325	124
chromosome_17	815271	819792	scaffold1_size20154211_pilon	7289649	7294167	4522	4519	125
chromosome_10	5884443	5886002	scaffold1_size20154211_pilon	7294168	7295727	1560	1560	126
scaffold_25	57801	60113	scaffold1_size20154211_pilon	7298752	7301059	2313	2308	127
scaffold_25	67164	67969	scaffold1_size20154211_pilon	7301516	7302321	806	806	128
scaffold_25	67965	69263	scaffold1_size20154211_pilon	7304184	7305482	1299	1299	129
scaffold_20	1	3361	scaffold1_size20154211_pilon	7328035	7324690	3361	3346	130
chromosome_17	6377718	6381861	scaffold1_size20154211_pilon	7334778	7330633	4144	4146	131
chromosome_4	913079	916332	scaffold1_size20154211_pilon	7342477	7345726	3254	3250	132
chromosome_9	7026191	7031858	scaffold1_size20154211_pilon	7494917	7500584	5668	5668	133
chromosome_17	6216965	6359251	scaffold1_size20154211_pilon	7494923	7352674	142287	142250	134
chromosome_17	5994485	6216969	scaffold1_size20154211_pilon	7723023	7500581	222485	222443	135
chromosome_17	5981783	5994135	scaffold1_size20154211_pilon	7735314	7722979	12353	12336	136
chromosome_17	5980995	5981669	scaffold1_size20154211_pilon	7736375	7735701	675	675	137
chromosome_17	5860791	5924253	scaffold1_size20154211_pilon	7849082	7785631	63463	63452	138
chromosome_17	5853595	5857065	scaffold1_size20154211_pilon	7856851	7853373	3471	3479	139
chromosome_17	5789896	5833517	scaffold1_size20154211_pilon	7920407	7876798	43622	43610	140
chromosome_17	5787955	5789448	scaffold1_size20154211_pilon	7922399	7920902	1494	1498	141
chromosome_17	5685851	5784185	scaffold1_size20154211_pilon	8021043	7922721	98335	98323	142
chromosome_17	5559594	5682595	scaffold1_size20154211_pilon	8149137	8026200	123002	122938	143
chromosome_17	5367188	5528354	scaffold1_size20154211_pilon	8319987	8158850	161167	161138	144
chromosome_17	5295519	5366572	scaffold1_size20154211_pilon	8391200	8320170	71054	71031	145
chromosome_17	5273916	5295418	scaffold1_size20154211_pilon	8413283	8391798	21503	21486	146
chromosome_17	5249192	5273813	scaffold1_size20154211_pilon	8437856	8413252	24622	24605	147
chromosome_17	5209342	5249091	scaffold1_size20154211_pilon	8477805	8438016	39750	39790	148
chromosome_17	5159979	5209241	scaffold1_size20154211_pilon	8527375	8478115	49263	49261	149
chromosome_17	5116571	5159878	scaffold1_size20154211_pilon	8571369	8528079	43308	43291	150
chromosome_17	5112298	5113369	scaffold1_size20154211_pilon	8576669	8575598	1072	1072	151
chromosome_17	5105556	5111340	scaffold1_size20154211_pilon	8582531	8576726	5785	5806	152
chromosome_17	5104627	5105521	scaffold1_size20154211_pilon	8587363	8586469	895	895	153
chromosome_17	5096637	5100764	scaffold1_size20154211_pilon	8602010	8597883	4128	4128	154
chromosome_17	5091395	5092301	scaffold1_size20154211_pilon	8607522	8606616	907	907	155
chromosome_17	5060758	5091294	scaffold1_size20154211_pilon	8638519	8608003	30537	30517	156
chromosome_12	7021781	7024377	scaffold1_size20154211_pilon	8642213	8639617	2597	2597	157
chromosome_17	4677528	4679165	scaffold1_size20154211_pilon	8681256	8679619	1638	1638	158
chromosome_17	4664672	4677531	scaffold1_size20154211_pilon	8699777	8686920	12860	12858	159
chromosome_17	4598865	4664679	scaffold1_size20154211_pilon	8765566	8699893	65815	65674	160
chromosome_17	4592680	4594619	scaffold1_size20154211_pilon	8767514	8765618	1940	1897	161
chromosome_17	4596084	4597784	scaffold1_size20154211_pilon	8769961	8768280	1701	1682	162
chromosome_17	4514211	4590367	scaffold1_size20154211_pilon	8854992	8778890	76157	76103	163
chromosome_17	4485107	4508494	scaffold1_size20154211_pilon	8885376	8861999	23388	23378	164
chromosome_17	4416878	4485218	scaffold1_size20154211_pilon	8953689	8885361	68341	68329	165
chromosome_17	4367656	4416358	scaffold1_size20154211_pilon	9002637	8953944	48703	48694	166
chromosome_17	4306257	4367662	scaffold1_size20154211_pilon	9065265	9003867	61406	61399	167
chromosome_17	4042938	4306625	scaffold1_size20154211_pilon	9330444	9066775	263688	263670	168
chromosome_17	4007988	4043051	scaffold1_size20154211_pilon	9365304	9330253	35064	35052	169
chromosome_17	3952824	4007698	scaffold1_size20154211_pilon	9420219	9365330	54875	54890	170
chromosome_17	3920425	3952723	scaffold1_size20154211_pilon	9452629	9420329	32299	32301	171
chromosome_17	3591953	3894589	scaffold1_size20154211_pilon	9783076	9480454	302637	302623	172
chromosome_17	3576354	3591849	scaffold1_size20154211_pilon	9798592	9783096	15496	15497	173
chromosome_17	3572607	3576250	scaffold1_size20154211_pilon	9802235	9798592	3644	3644	174
chromosome_8	2000221	2001135	scaffold1_size20154211_pilon	9802343	9803257	915	915	175
chromosome_17	3570810	3572603	scaffold1_size20154211_pilon	9809922	9808166	1794	1757	176
chromosome_17	3232449	3568744	scaffold1_size20154211_pilon	10153798	9817495	336296	336304	177
chromosome_17	3204902	3232451	scaffold1_size20154211_pilon	10182012	10154465	27550	27548	178
chromosome_17	3180689	3204907	scaffold1_size20154211_pilon	10211887	10187669	24219	24219	179
chromosome_17	3149618	3180740	scaffold1_size20154211_pilon	10243081	10211964	31123	31118	180
chromosome_17	3146402	3149644	scaffold1_size20154211_pilon	10246405	10243163	3243	3243	181
chromosome_17	3027865	3146298	scaffold1_size20154211_pilon	10367032	10248604	118434	118429	182
chromosome_17	2975036	3027888	scaffold1_size20154211_pilon	10419985	10367140	52853	52846	183
chromosome_17	2924657	2975038	scaffold1_size20154211_pilon	10475905	10425538	50382	50368	184
chromosome_17	2899145	2900738	scaffold1_size20154211_pilon	10492403	10490826	1594	1578	185
chromosome_6	7622783	7624622	scaffold1_size20154211_pilon	10496238	10498095	1840	1858	186
chromosome_6	7627932	7629167	scaffold1_size20154211_pilon	10498987	10500212	1236	1226	187
chromosome_17	2700225	2878849	scaffold1_size20154211_pilon	10704832	10526244	178625	178589	188
chromosome_17	2686987	2694741	scaffold1_size20154211_pilon	10719418	10711675	7755	7744	189
chromosome_17	2663206	2686884	scaffold1_size20154211_pilon	10743857	10720184	23679	23674	190
chromosome_17	2620420	2662323	scaffold1_size20154211_pilon	10786027	10744126	41904	41902	191
chromosome_17	2618753	2620319	scaffold1_size20154211_pilon	10787615	10786049	1567	1567	192
chromosome_17	2605470	2618652	scaffold1_size20154211_pilon	10800951	10787773	13183	13179	193
chromosome_17	2598618	2605184	scaffold1_size20154211_pilon	10807608	10801048	6567	6561	194
chromosome_17	2539847	2598517	scaffold1_size20154211_pilon	10866245	10807611	58671	58635	195
chromosome_17	2538705	2539721	scaffold1_size20154211_pilon	10867264	10866246	1017	1019	196
chromosome_17	2525452	2538700	scaffold1_size20154211_pilon	10880788	10867548	13249	13241	197
chromosome_17	2518026	2525351	scaffold1_size20154211_pilon	10888153	10880829	7326	7325	198
chromosome_17	2365872	2518038	scaffold1_size20154211_pilon	11040550	10888405	152167	152146	199
chromosome_17	2238811	2365894	scaffold1_size20154211_pilon	11167741	11040627	127084	127115	200
chromosome_17	2228817	2238811	scaffold1_size20154211_pilon	11178840	11168915	9995	9926	201
chromosome_17	2201495	2202450	scaffold1_size20154211_pilon	11204753	11205755	956	1003	202
chromosome_17	2203071	2204073	scaffold1_size20154211_pilon	11206376	11207331	1003	956	203
chromosome_17	2103949	2177408	scaffold1_size20154211_pilon	11304843	11231409	73460	73435	204
chromosome_17	2055260	2101532	scaffold1_size20154211_pilon	11353116	11306865	46273	46252	205
chromosome_17	1972853	2013422	scaffold1_size20154211_pilon	11437354	11396793	40570	40562	206
chromosome_17	1835731	1972870	scaffold1_size20154211_pilon	11574806	11437624	137140	137183	207
chromosome_17	1815011	1835713	scaffold1_size20154211_pilon	11595782	11575081	20703	20702	208
chromosome_17	1774577	1815017	scaffold1_size20154211_pilon	11636285	11595850	40441	40436	209
chromosome_17	1715959	1774600	scaffold1_size20154211_pilon	11696058	11637417	58642	58642	210
chromosome_17	1640920	1715964	scaffold1_size20154211_pilon	11776791	11701716	75045	75076	211
chromosome_17	1470067	1569600	scaffold1_size20154211_pilon	11925478	11825958	99534	99521	212
chromosome_17	1433646	1469966	scaffold1_size20154211_pilon	11962119	11925760	36321	36360	213
chromosome_17	1431432	1432764	scaffold1_size20154211_pilon	11964399	11962962	1333	1438	214
chromosome_17	1425682	1431237	scaffold1_size20154211_pilon	11970075	11964493	5556	5583	215
chromosome_17	1417135	1425563	scaffold1_size20154211_pilon	11978470	11970075	8429	8396	216
chromosome_17	1408608	1417090	scaffold1_size20154211_pilon	11986893	11978653	8483	8241	217
chromosome_17	1407194	1408608	scaffold1_size20154211_pilon	11988452	11987010	1415	1443	218
chromosome_17	1404833	1407065	scaffold1_size20154211_pilon	11990793	11988553	2233	2241	219
chromosome_17	1389514	1403102	scaffold1_size20154211_pilon	12006453	11992714	13589	13740	220
chromosome_17	1387623	1388617	scaffold1_size20154211_pilon	12007770	12006844	995	927	221
chromosome_17	1386500	1387518	scaffold1_size20154211_pilon	12009187	12008149	1019	1039	222
chromosome_17	1383666	1386348	scaffold1_size20154211_pilon	12012019	12009319	2683	2701	223
chromosome_17	1380914	1383269	scaffold1_size20154211_pilon	12014736	12012419	2356	2318	224
chromosome_17	1377391	1380783	scaffold1_size20154211_pilon	12018091	12014739	3393	3353	225
chromosome_17	1376608	1377344	scaffold1_size20154211_pilon	12019563	12018871	737	693	226
chromosome_17	1375641	1376507	scaffold1_size20154211_pilon	12020582	12019695	867	888	227
chromosome_17	1370050	1375510	scaffold1_size20154211_pilon	12026453	12020929	5461	5525	228
chromosome_17	1360669	1370012	scaffold1_size20154211_pilon	12035985	12026692	9344	9294	229
chromosome_17	1351216	1360671	scaffold1_size20154211_pilon	12045903	12036399	9456	9505	230
chromosome_17	1339047	1350545	scaffold1_size20154211_pilon	12057485	12045905	11499	11581	231
chromosome_17	1329172	1339062	scaffold1_size20154211_pilon	12067357	12057554	9891	9804	232
chromosome_17	1277029	1310976	scaffold1_size20154211_pilon	12124326	12090284	33948	34043	233
chromosome_17	1264272	1276928	scaffold1_size20154211_pilon	12137048	12124397	12657	12652	234
chromosome_17	1256545	1264146	scaffold1_size20154211_pilon	12144600	12137071	7602	7530	235
chromosome_17	1251909	1256057	scaffold1_size20154211_pilon	12148931	12144751	4149	4181	236
chromosome_17	1245968	1251404	scaffold1_size20154211_pilon	12155182	12149737	5437	5446	237
chromosome_17	1243176	1245966	scaffold1_size20154211_pilon	12158100	12155329	2791	2772	238
chromosome_17	1237304	1240660	scaffold1_size20154211_pilon	12163562	12160204	3357	3359	239
chromosome_17	1234209	1237171	scaffold1_size20154211_pilon	12166528	12163568	2963	2961	240
chromosome_17	1224475	1233806	scaffold1_size20154211_pilon	12176009	12166528	9332	9482	241
chromosome_17	1223095	1223943	scaffold1_size20154211_pilon	12177812	12176974	849	839	242
chromosome_17	1219908	1223097	scaffold1_size20154211_pilon	12183530	12180368	3190	3163	243
chromosome_17	1209645	1219705	scaffold1_size20154211_pilon	12193535	12183523	10061	10013	244
chromosome_17	1176508	1209428	scaffold1_size20154211_pilon	12226431	12193547	32921	32885	245
chromosome_17	1167572	1176502	scaffold1_size20154211_pilon	12235710	12226777	8931	8934	246
chromosome_17	1167034	1167575	scaffold1_size20154211_pilon	12240744	12240199	542	546	247
chromosome_17	1138529	1166670	scaffold1_size20154211_pilon	12268796	12240816	28142	27981	248
chromosome_17	1129903	1138517	scaffold1_size20154211_pilon	12277470	12268911	8615	8560	249
chromosome_17	1127810	1129903	scaffold1_size20154211_pilon	12279653	12277566	2094	2088	250
chromosome_4	2987673	3000996	scaffold1_size20154211_pilon	12281312	12294620	13324	13309	251
chromosome_17	1109312	1126999	scaffold1_size20154211_pilon	12312203	12294620	17688	17584	252
chromosome_17	1103566	1108208	scaffold1_size20154211_pilon	12317143	12312472	4643	4672	253
chromosome_17	1103258	1103412	scaffold1_size20154211_pilon	12317436	12317283	155	154	254
chromosome_17	1096457	1102085	scaffold1_size20154211_pilon	12323866	12318325	5629	5542	255
chromosome_17	1084898	1090528	scaffold1_size20154211_pilon	12334800	12329238	5631	5563	256
chromosome_17	1071978	1084678	scaffold1_size20154211_pilon	12347501	12334801	12701	12701	257
chromosome_17	1063105	1071847	scaffold1_size20154211_pilon	12356346	12347503	8743	8844	258
chromosome_17	1061099	1062960	scaffold1_size20154211_pilon	12358308	12356442	1862	1867	259
chromosome_17	1059890	1060561	scaffold1_size20154211_pilon	12359868	12359195	672	674	260
chromosome_17	1052011	1057436	scaffold1_size20154211_pilon	12367649	12362261	5426	5389	261
chromosome_17	1048532	1052021	scaffold1_size20154211_pilon	12372004	12368519	3490	3486	262
chromosome_17	1037732	1044993	scaffold1_size20154211_pilon	12383148	12375872	7262	7277	263
chromosome_17	1034002	1036776	scaffold1_size20154211_pilon	12387976	12385214	2775	2763	264
chromosome_17	1032411	1033353	scaffold1_size20154211_pilon	12390741	12389785	943	957	265
chromosome_17	1030516	1032411	scaffold1_size20154211_pilon	12393245	12391413	1896	1833	266
chromosome_17	1028377	1030394	scaffold1_size20154211_pilon	12395249	12393231	2018	2019	267
chromosome_17	1011774	1028377	scaffold1_size20154211_pilon	12413044	12396572	16604	16473	268
chromosome_17	997968	999280	scaffold1_size20154211_pilon	12416060	12414716	1313	1345	269
chromosome_17	996716	997960	scaffold1_size20154211_pilon	12417502	12416214	1245	1289	270
chromosome_17	993223	996511	scaffold1_size20154211_pilon	12420868	12417579	3289	3290	271
chromosome_17	990439	993151	scaffold1_size20154211_pilon	12423968	12421087	2713	2882	272
chromosome_17	988299	989946	scaffold1_size20154211_pilon	12425543	12423962	1648	1582	273
chromosome_17	986583	987298	scaffold1_size20154211_pilon	12426515	12425767	716	749	274
chromosome_17	985436	986413	scaffold1_size20154211_pilon	12427679	12426669	978	1011	275
chromosome_17	963790	964636	scaffold1_size20154211_pilon	12428563	12427677	847	887	276
chromosome_17	963109	963684	scaffold1_size20154211_pilon	12429293	12428731	576	563	277
chromosome_17	961506	963073	scaffold1_size20154211_pilon	12430976	12429435	1568	1542	278
chromosome_17	961093	961243	scaffold1_size20154211_pilon	12431349	12431200	151	150	279
chromosome_17	958888	960133	scaffold1_size20154211_pilon	12433996	12432750	1246	1247	280
chromosome_17	951450	956597	scaffold1_size20154211_pilon	12439429	12434307	5148	5123	281
chromosome_17	948240	951046	scaffold1_size20154211_pilon	12442728	12439807	2807	2922	282
chromosome_17	932597	947428	scaffold1_size20154211_pilon	12461054	12446237	14832	14818	283
chromosome_17	931452	932501	scaffold1_size20154211_pilon	12462113	12461075	1050	1039	284
chromosome_17	926092	930596	scaffold1_size20154211_pilon	12466589	12462121	4505	4469	285
chromosome_17	924979	925978	scaffold1_size20154211_pilon	12467874	12466865	1000	1010	286
chromosome_17	923906	924976	scaffold1_size20154211_pilon	12469120	12468046	1071	1075	287
chromosome_17	916014	923376	scaffold1_size20154211_pilon	12477154	12469814	7363	7341	288
chromosome_17	914831	916012	scaffold1_size20154211_pilon	12478397	12477276	1182	1122	289
chromosome_17	913833	914537	scaffold1_size20154211_pilon	12479287	12478585	705	703	290
chromosome_17	911614	912683	scaffold1_size20154211_pilon	12480841	12479758	1070	1084	291
chromosome_17	901792	908182	scaffold1_size20154211_pilon	12489875	12483496	6391	6380	292
chromosome_17	899113	901553	scaffold1_size20154211_pilon	12493306	12490909	2441	2398	293
chromosome_17	895328	898917	scaffold1_size20154211_pilon	12497045	12493609	3590	3437	294
chromosome_17	894143	895171	scaffold1_size20154211_pilon	12498013	12497050	1029	964	295
chromosome_17	888387	893561	scaffold1_size20154211_pilon	12503043	12498010	5175	5034	296
chromosome_17	884050	888184	scaffold1_size20154211_pilon	12507348	12503239	4135	4110	297
chromosome_17	880494	884045	scaffold1_size20154211_pilon	12511030	12507455	3552	3576	298
chromosome_17	860036	880409	scaffold1_size20154211_pilon	12531372	12511023	20374	20350	299
chromosome_9	3786422	3788269	scaffold1_size20154211_pilon	12532763	12534613	1848	1851	300
chromosome_17	848327	859440	scaffold1_size20154211_pilon	12548568	12537354	11114	11215	301
chromosome_17	836069	848196	scaffold1_size20154211_pilon	12560830	12548570	12128	12261	302
chromosome_17	835725	835848	scaffold1_size20154211_pilon	12561135	12561014	124	122	303
chromosome_17	829123	833934	scaffold1_size20154211_pilon	12567849	12563006	4812	4844	304
chromosome_17	826655	829090	scaffold1_size20154211_pilon	12571324	12568890	2436	2435	305
chromosome_17	822817	826248	scaffold1_size20154211_pilon	12582607	12579203	3432	3405	306
chromosome_17	788090	797532	scaffold1_size20154211_pilon	12592005	12582604	9443	9402	307
chromosome_17	762108	786680	scaffold1_size20154211_pilon	12621080	12596679	24573	24402	308
chromosome_17	742866	758747	scaffold1_size20154211_pilon	12637147	12621078	15882	16070	309
